row_type,yr,service_category,subcategory,type_of_service,service_group,dual_status,age_band,sex,allowed,pc_allowed,ab_mm,pd_mm
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Male,5808.85,,,
spend,2016,Long-Term Care,Hospice,n/a,,Dual,75-84,Male,168641.01,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Non-dual,75-84,Female,399680.52,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,65-74,Male,150724.33,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,65-74,Male,8823.07,,,
spend,2016,Long-Term Care,Hospice,n/a,,Non-dual,85+,Male,97762.74,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,<65,Male,0.0,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,<65,Female,0.0,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Male,169925.12,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,75-84,Female,1374796.37,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Dual,85+,Male,294242.64,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Dual,85+,Female,390007.85,,,
spend,2016,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Male,2221.32,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,75-84,Male,1679441.48,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,65-74,Male,620.44,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,85+,Female,10851.73,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,75-84,Male,785.12,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,65-74,Female,0.0,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,65-74,Female,51455.48,,,
spend,2016,Professional,Services at home,E&M,,Non-dual,<65,Female,468.2,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Male,1834381.64,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,75-84,Female,737.76,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,<65,Male,17399.0,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Female,156829.09,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,75-84,Female,615.85,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,65-74,Male,1744.75,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,65-74,Male,2957.08,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,<65,Female,3321.29,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Female,51957.37,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,75-84,Female,390.37,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Female,79190.64,,,
spend,2016,Professional,Nursing facility / hospice setting,Unclassified,,Dual,<65,Male,828.65,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,65-74,Female,2343.7,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,<65,Male,2282.07,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Female,1502922.73,,,
spend,2016,Professional,Services at home,Unclassified,,Dual,<65,Male,2776.49,,,
spend,2016,Professional,Services at home,E&M,,Non-dual,<65,Male,1881.9,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,<65,Male,9884.75,,,
spend,2016,Professional,Home health,n/a,,Non-dual,75-84,Male,23013.92,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Male,4799033.72,,,
spend,2016,Professional,Home health,n/a,,Dual,65-74,Female,41528.4,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Female,650968.47,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,<65,Female,1511.03,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,65-74,Male,2107.18,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,85+,Female,0.0,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,65-74,Male,9428.45,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,<65,Female,52405.97,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Male,60857.23,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,85+,Male,622.23,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Female,290853.34,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,85+,Female,280088.68,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Male,343206.58,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,75-84,Female,0.0,,,
spend,2016,Professional,Services at home,Unclassified,,Dual,<65,Female,925.57,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,<65,Female,9462.76,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,65-74,Female,1659.01,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Female,22472.78,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Male,764456.02,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,75-84,Female,27675.88,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Male,70848.4,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,75-84,Male,272.73,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,85+,Male,639.91,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Male,200195.34,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,75-84,Male,600.5,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,85+,Female,2447.36,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,85+,Male,13170.05,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,85+,Male,245486.48,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,65-74,Female,96111.31,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,85+,Female,158961.65,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Male,0.0,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Female,0.0,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Male,441095.32,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,65-74,Female,203435.95,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,85+,Male,3636.6,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Male,16640.19,,,
spend,2016,Professional,Nursing facility / hospice setting,Unclassified,,Dual,85+,Female,1144.8,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Female,113909.36,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Male,2170664.12,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,75-84,Female,0.0,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Female,1117753.33,,,
spend,2016,Long-Term Care,Hospice,n/a,,Dual,85+,Male,11810.87,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,75-84,Male,6490.74,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,65-74,Male,79649.36,,,
spend,2016,Long-Term Care,Hospice,n/a,,Dual,85+,Female,41676.95,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,85+,Male,70412.1,,,
spend,2016,Professional,Urgent care,E&M,,Dual,65-74,Male,2146.4,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,85+,Male,77.48,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,75-84,Female,145723.07,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,85+,Female,131.56,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,65-74,Female,4220.3,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Female,0.0,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,85+,Male,336429.56,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,65-74,Male,2648.35,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,<65,Female,5280.05,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,75-84,Female,8446.35,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,85+,Male,918259.69,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,85+,Female,667644.01,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,65-74,Female,1022.1,,,
spend,2016,Other,Durable medical equipment,n/a,,Dual,65-74,Male,1075.06,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,75-84,Male,76418.06,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Male,1722.58,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Female,10349.61,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,85+,Female,692.0,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,65-74,Female,0.0,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,75-84,Male,7099.5,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Female,821201.29,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,85+,Female,243967.49,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Female,348712.8,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,85+,Female,49175.69,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Male,508084.57,,,
spend,2016,Other,Durable medical equipment,n/a,,Non-dual,<65,Male,6181.84,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Female,2314142.28,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Male,472424.9,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,E&M,,Dual,65-74,Male,620.44,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2016,Professional,Services at home,E&M,,Non-dual,65-74,Male,615.85,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Female,417597.18,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Male,1057989.65,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Dual,85+,Male,178818.38,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,<65,Male,57207.61,,,
spend,2016,Professional,Home health,n/a,,Dual,75-84,Female,10433.25,,,
spend,2016,Professional,Home health,n/a,,Dual,75-84,Male,30283.66,,,
spend,2016,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Female,1346.77,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Female,2770.43,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,65-74,Female,157514.68,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,<65,Female,185595.52,,,
spend,2016,Professional,Nursing facility / hospice setting,E&M,,Non-dual,65-74,Female,2121.63,,,
spend,2016,Long-Term Care,Hospice,n/a,,Non-dual,65-74,Male,257483.92,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Dual,65-74,Male,0.0,,,
spend,2016,Professional,Urgent care,Unclassified,,Dual,<65,Male,44103.72,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,75-84,Male,1189.79,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Male,406012.97,,,
spend,2016,Long-Term Care,Hospice,n/a,,Non-dual,65-74,Female,267465.33,,,
spend,2016,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Female,540379.93,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,65-74,Male,234025.8,,,
spend,2016,Professional,Urgent care,E&M,,Dual,<65,Male,5682.0,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Female,2829.7,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,75-84,Female,4268.87,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Male,7992.0,,,
spend,2016,Professional,Urgent care,Unclassified,,Non-dual,<65,Male,306535.66,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Non-dual,75-84,Female,0.0,,,
spend,2016,Professional,Nursing facility / hospice setting,E&M,,Non-dual,65-74,Male,620.44,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Female,8528.66,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Dual,<65,Female,53961.32,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Female,0.0,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Female,25698.11,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,65-74,Male,2795.54,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Dual,75-84,Male,468728.64,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,85+,Male,11429.14,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,85+,Male,130030.53,,,
spend,2016,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Female,1240.88,,,
spend,2016,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,65-74,Female,14075.26,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,75-84,Female,185231.78,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,<65,Female,1189527.19,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,<65,Male,1267345.31,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Dual,65-74,Male,152039.68,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,<65,Female,26490544.78,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Dual,75-84,Female,660988.6,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,75-84,Male,179373.32,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Dual,85+,Male,108015.04,,,
spend,2016,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Male,1737.03,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Female,4372026.83,,,
spend,2016,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,75-84,Female,153532.6,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Male,204922.78,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Dual,65-74,Female,346981.54,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Dual,65-74,Female,139554.21,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Male,533927.07,,,
spend,2016,Professional,Urgent care,E&M,,Dual,85+,Female,2463.4,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Male,30818.66,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Female,462270.92,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,75-84,Female,193403.86,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Female,567880.18,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,<65,Female,28546.01,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,<65,Male,9658595.61,,,
spend,2016,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Male,141929.62,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,75-84,Male,157211.52,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Male,63037.76,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Female,9636.67,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Female,3998.74,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,<65,Male,72693.8,,,
spend,2016,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,85+,Female,154426.21,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,85+,Female,4987.32,,,
spend,2016,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Female,197340.58,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,85+,Female,1864.19,,,
spend,2016,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Female,1319.48,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Male,2935.01,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Male,1142135.25,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Dual,85+,Female,152628.45,,,
spend,2016,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,<65,Male,24177.66,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Male,963706.01,,,
spend,2016,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,<65,Female,39800.62,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,<65,Female,19130.69,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Female,734682.53,,,
spend,2016,Professional,Services at home,Unclassified,,Non-dual,85+,Male,1482.17,,,
spend,2016,Professional,Urgent care,E&M,,Non-dual,75-84,Female,1847.55,,,
spend,2016,Professional,Services at home,Unclassified,,Dual,65-74,Male,1617.17,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Female,13309.28,,,
spend,2016,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Male,334908.59,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Female,1085963.39,,,
spend,2016,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Male,29502.75,,,
spend,2016,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Male,1297785.24,,,
spend,2016,Professional,Office (incl. telehealth),E&M,,Dual,85+,Male,2398.45,,,
spend,2016,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Female,1029416.33,,,
spend,2016,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Male,0.0,,,
