yr,service_category,subcategory,type_of_service,dual,age_band,sex,allowed,paid,n_rows,n_benes
2017,Long-Term Care,Hospice,n/a,false,65-74,Female,238325.75999999998,238325.75999999998,16,16
2017,Long-Term Care,Hospice,n/a,false,65-74,Male,188194.14000000004,188194.14000000004,16,16
2017,Long-Term Care,Hospice,n/a,false,75-84,Female,244578.29,244578.29,14,14
2017,Long-Term Care,Hospice,n/a,false,75-84,Male,240138.0,240138.0,15,15
2017,Long-Term Care,Hospice,n/a,false,85+,Female,28108.230000000003,28108.230000000003,2,2
2017,Long-Term Care,Hospice,n/a,false,85+,Male,29878.089999999997,29878.089999999997,3,3
2017,Long-Term Care,Hospice,n/a,true,65-74,Female,79358.68,79358.68,9,9
2017,Long-Term Care,Hospice,n/a,true,65-74,Male,148555.24,148555.24,6,6
2017,Long-Term Care,Hospice,n/a,true,75-84,Female,16200.49,16200.49,3,3
2017,Long-Term Care,Hospice,n/a,true,75-84,Male,10369.47,10369.47,2,2
2017,Long-Term Care,Hospice,n/a,true,85+,Female,5358.76,5358.76,1,1
2017,Long-Term Care,Hospice,n/a,true,85+,Male,20034.5,20034.5,2,2
2017,Long-Term Care,Skilled nursing facility,n/a,false,65-74,Female,434369.37000000005,367508.20000000007,25,25
2017,Long-Term Care,Skilled nursing facility,n/a,false,65-74,Male,371037.96,296981.6699999999,30,30
2017,Long-Term Care,Skilled nursing facility,n/a,false,75-84,Female,158561.31999999998,126289.84000000001,9,9
2017,Long-Term Care,Skilled nursing facility,n/a,false,75-84,Male,309970.6499999999,247976.09,17,16
2017,Long-Term Care,Skilled nursing facility,n/a,false,85+,Female,333751.17000000004,267000.92000000004,15,14
2017,Long-Term Care,Skilled nursing facility,n/a,false,85+,Male,42182.81,35306.43,4,4
2017,Long-Term Care,Skilled nursing facility,n/a,false,<65,Female,182946.61,148946.5,14,14
2017,Long-Term Care,Skilled nursing facility,n/a,false,<65,Male,145614.63000000003,116491.69999999998,10,10
2017,Long-Term Care,Skilled nursing facility,n/a,true,65-74,Female,99957.5,84782.17000000001,8,8
2017,Long-Term Care,Skilled nursing facility,n/a,true,65-74,Male,97111.95999999999,89273.20999999999,9,9
2017,Long-Term Care,Skilled nursing facility,n/a,true,75-84,Female,133782.75999999998,121928.54,7,7
2017,Long-Term Care,Skilled nursing facility,n/a,true,75-84,Male,201444.48000000004,191924.14,12,12
2017,Long-Term Care,Skilled nursing facility,n/a,true,85+,Female,15166.18,13400.130000000001,2,2
2017,Long-Term Care,Skilled nursing facility,n/a,true,85+,Male,22146.690000000002,17717.28,2,2
2017,Long-Term Care,Skilled nursing facility,n/a,true,<65,Female,20600.26,20600.26,1,1
2017,Long-Term Care,Skilled nursing facility,n/a,true,<65,Male,76687.55,68892.33,5,5
2017,Other,Durable medical equipment,n/a,false,65-74,Female,2954.5699999999956,2270.4899999999943,791,345
2017,Other,Durable medical equipment,n/a,false,65-74,Male,2799.9299999999957,2171.149999999995,1370,323
2017,Other,Durable medical equipment,n/a,false,75-84,Female,905.5900000000003,711.0599999999996,314,95
2017,Other,Durable medical equipment,n/a,false,75-84,Male,1301.4000000000008,1010.2899999999995,693,119
2017,Other,Durable medical equipment,n/a,false,85+,Female,733.5600000000004,533.3800000000002,279,78
2017,Other,Durable medical equipment,n/a,false,85+,Male,457.81999999999994,351.34,441,58
2017,Other,Durable medical equipment,n/a,false,<65,Female,4418.129999999997,3531.0899999999965,1347,398
2017,Other,Durable medical equipment,n/a,false,<65,Male,6137.8499999999785,4828.959999999995,2985,550
2017,Other,Durable medical equipment,n/a,true,65-74,Female,1121.2400000000007,958.7700000000007,360,115
2017,Other,Durable medical equipment,n/a,true,65-74,Male,925.5000000000009,800.0000000000003,363,113
2017,Other,Durable medical equipment,n/a,true,75-84,Female,348.16,279.33,155,42
2017,Other,Durable medical equipment,n/a,true,75-84,Male,456.02,395.59,196,46
2017,Other,Durable medical equipment,n/a,true,85+,Female,269.71999999999997,211.07,193,23
2017,Other,Durable medical equipment,n/a,true,85+,Male,179.55,166.00000000000003,70,19
2017,Other,Durable medical equipment,n/a,true,<65,Female,1758.1299999999997,1430.5199999999986,568,160
2017,Other,Durable medical equipment,n/a,true,<65,Male,1718.1599999999999,1348.9900000000007,1049,181
2017,Outpatient Hospital,Hospital outpatient,n/a,false,65-74,Female,5463269.729999995,5396157.049999995,3127,484
2017,Outpatient Hospital,Hospital outpatient,n/a,false,65-74,Male,5264513.509999991,5205451.51999999,3274,464
2017,Outpatient Hospital,Hospital outpatient,n/a,false,75-84,Female,1358322.5599999996,1338239.6299999997,980,154
2017,Outpatient Hospital,Hospital outpatient,n/a,false,75-84,Male,1706277.9099999997,1683192.2399999993,1530,163
2017,Outpatient Hospital,Hospital outpatient,n/a,false,85+,Female,1110491.08,1096623.69,987,130
2017,Outpatient Hospital,Hospital outpatient,n/a,false,85+,Male,1121831.57,1104882.3900000001,1271,144
2017,Outpatient Hospital,Hospital outpatient,n/a,false,<65,Female,43813304.0800001,43557589.650000125,8654,868
2017,Outpatient Hospital,Hospital outpatient,n/a,false,<65,Male,9343852.059999976,9145446.399999974,7310,663
2017,Outpatient Hospital,Hospital outpatient,n/a,true,65-74,Female,1757714.7799999993,1734367.9899999993,1077,154
2017,Outpatient Hospital,Hospital outpatient,n/a,true,65-74,Male,1677168.7499999993,1653528.4499999993,1279,190
2017,Outpatient Hospital,Hospital outpatient,n/a,true,75-84,Female,889790.9799999997,881785.0099999999,662,73
2017,Outpatient Hospital,Hospital outpatient,n/a,true,75-84,Male,917518.7100000002,908201.2400000001,694,80
2017,Outpatient Hospital,Hospital outpatient,n/a,true,85+,Female,446953.37,441445.27,476,43
2017,Outpatient Hospital,Hospital outpatient,n/a,true,85+,Male,346991.6199999999,342239.07999999984,388,43
2017,Outpatient Hospital,Hospital outpatient,n/a,true,<65,Female,8634255.729999991,8575017.269999992,3474,301
2017,Outpatient Hospital,Hospital outpatient,n/a,true,<65,Male,3062429.329999998,3015641.379999998,2725,228
2017,Professional,Home health,n/a,false,65-74,Female,113775.84999999999,113775.84999999999,15,15
2017,Professional,Home health,n/a,false,65-74,Male,139428.15,139428.15,19,17
2017,Professional,Home health,n/a,false,75-84,Female,22303.630000000005,22303.630000000005,4,3
2017,Professional,Home health,n/a,false,75-84,Male,60119.560000000005,60119.560000000005,6,6
2017,Professional,Home health,n/a,false,85+,Female,10360.61,10360.61,3,3
2017,Professional,Home health,n/a,false,85+,Male,7464.54,7464.54,2,1
2017,Professional,Home health,n/a,true,65-74,Female,52787.090000000004,52787.090000000004,5,5
2017,Professional,Home health,n/a,true,65-74,Male,11653.45,11653.45,2,2
2017,Professional,Inpatient/outpatient hospital setting,E&M,false,65-74,Female,370.2,370.2,1,1
2017,Professional,Inpatient/outpatient hospital setting,E&M,false,65-74,Male,600.5,480.4,1,1
2017,Professional,Inpatient/outpatient hospital setting,E&M,false,<65,Female,472.9,378.32,1,1
2017,Professional,Inpatient/outpatient hospital setting,E&M,true,65-74,Male,615.85,492.68,1,1
2017,Professional,Inpatient/outpatient hospital setting,E&M,true,75-84,Female,485.85,0.0,1,1
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,65-74,Female,1233.9,658.08,3,2
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,75-84,Female,1220.94,976.75,2,2
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,<65,Female,1900.59,1608.99,4,4
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,<65,Male,1206.6,965.28,2,2
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,65-74,Male,514.1,411.28,1,1
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,<65,Female,472.9,378.32,1,1
2017,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,<65,Male,600.5,600.5,1,1
2017,Professional,Inpatient/outpatient hospital setting,Imaging,false,65-74,Female,600.5,480.4,1,1
2017,Professional,Inpatient/outpatient hospital setting,Imaging,false,65-74,Male,620.44,496.35,1,1
2017,Professional,Inpatient/outpatient hospital setting,Imaging,false,85+,Female,507.0,405.6,1,1
2017,Professional,Inpatient/outpatient hospital setting,Imaging,false,<65,Female,1730.45,1384.3600000000001,3,3
2017,Professional,Inpatient/outpatient hospital setting,Imaging,false,<65,Male,1438.44,1150.75,3,2
2017,Professional,Inpatient/outpatient hospital setting,Imaging,true,<65,Male,1683.47,1683.47,3,2
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,65-74,Female,420832.44000000006,329312.2899999999,241,15
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,65-74,Male,352911.0600000002,282328.7099999999,213,13
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,75-84,Female,46615.229999999996,37292.19,18,2
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,75-84,Male,44189.840000000004,35351.86,36,4
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,85+,Female,22136.25,17708.999999999996,27,1
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,<65,Female,188405.65000000002,154831.38000000003,302,11
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,false,<65,Male,232097.37000000002,185239.47,114,11
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,65-74,Female,85406.78,78604.44999999998,65,4
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,65-74,Male,167874.8800000001,134299.9199999999,69,4
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,75-84,Female,95480.17,0.0,41,1
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,75-84,Male,26655.07,26550.07,10,1
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,85+,Male,6089.280000000001,4685.0,21,1
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,<65,Female,66241.27,59174.81999999999,28,3
2017,Professional,Inpatient/outpatient hospital setting,Unclassified,true,<65,Male,133643.51,77615.32,90,4
2017,Professional,Nursing facility / hospice setting,E&M,false,75-84,Male,2373.87,1899.1,1,1
2017,Professional,Nursing facility / hospice setting,E&M,false,<65,Female,620.44,496.35,1,1
2017,Professional,Nursing facility / hospice setting,E&M,false,<65,Male,2179.62,1743.69,4,4
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,65-74,Female,2495.58,1996.46,8,3
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,65-74,Male,0.0,0.0,9,4
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,75-84,Female,0.0,0.0,3,1
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,75-84,Male,0.0,0.0,14,5
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,85+,Female,0.0,0.0,2,1
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,85+,Male,0.0,0.0,6,2
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,<65,Female,0.0,0.0,18,8
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,<65,Male,507.0,405.6,21,10
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,85+,Female,0.0,0.0,3,1
2017,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,<65,Male,0.0,0.0,2,1
2017,Professional,Nursing facility / hospice setting,Unclassified,false,65-74,Female,17320.769999999997,13856.59,38,3
2017,Professional,Nursing facility / hospice setting,Unclassified,false,65-74,Male,6428.42,4816.05,49,4
2017,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Female,756.3399999999999,550.8199999999999,14,1
2017,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Male,20271.859999999993,16035.030000000006,70,5
2017,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Female,1687.7399999999998,1350.19,21,1
2017,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Male,2114.0,1691.18,23,2
2017,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Female,25652.140000000007,19964.740000000005,112,11
2017,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Male,31101.739999999998,23821.909999999996,142,12
2017,Professional,Nursing facility / hospice setting,Unclassified,true,85+,Female,1365.3400000000001,1365.3400000000001,14,1
2017,Professional,Nursing facility / hospice setting,Unclassified,true,<65,Male,1453.1100000000001,1162.5,19,1
2017,Professional,Office (incl. telehealth),E&M,false,65-74,Female,25084.22,20067.369999999995,32,31
2017,Professional,Office (incl. telehealth),E&M,false,65-74,Male,73625.16999999998,58879.95999999999,120,80
2017,Professional,Office (incl. telehealth),E&M,false,75-84,Female,15616.400000000001,12493.119999999999,16,13
2017,Professional,Office (incl. telehealth),E&M,false,75-84,Male,28864.33000000001,22994.960000000006,57,29
2017,Professional,Office (incl. telehealth),E&M,false,85+,Female,16121.98,12896.779999999999,27,16
2017,Professional,Office (incl. telehealth),E&M,false,85+,Male,18517.740000000005,14814.170000000002,37,18
2017,Professional,Office (incl. telehealth),E&M,false,<65,Female,106906.94999999998,85826.87,153,137
2017,Professional,Office (incl. telehealth),E&M,false,<65,Male,182574.63,146360.56000000003,325,291
2017,Professional,Office (incl. telehealth),E&M,true,65-74,Female,12521.7,8775.559999999998,19,10
2017,Professional,Office (incl. telehealth),E&M,true,65-74,Male,20162.8,18222.33,35,26
2017,Professional,Office (incl. telehealth),E&M,true,75-84,Female,11951.090000000004,11077.920000000004,19,5
2017,Professional,Office (incl. telehealth),E&M,true,75-84,Male,11928.17,11045.239999999998,21,9
2017,Professional,Office (incl. telehealth),E&M,true,85+,Female,8271.65,4561.030000000001,10,6
2017,Professional,Office (incl. telehealth),E&M,true,85+,Male,5658.1900000000005,5332.800000000001,7,6
2017,Professional,Office (incl. telehealth),E&M,true,<65,Female,36774.31,28377.989999999998,51,49
2017,Professional,Office (incl. telehealth),E&M,true,<65,Male,70028.62000000001,58736.21000000001,116,87
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Female,3953.58,3162.87,2055,632
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Male,32561.550000000003,25044.64,2334,632
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Female,8743.08,6994.47,730,208
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Male,4524.38,3619.5,1078,215
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Female,4946.35,3957.08,782,171
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Male,0.0,0.0,890,173
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Female,72036.68,57389.16,2078,780
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Male,84884.63,68247.16999999998,2144,849
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Female,6289.9400000000005,5031.96,717,192
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Male,12022.140000000001,10954.36,641,202
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Female,2244.18,1795.34,355,79
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Male,5448.59,4895.64,408,80
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Female,0.0,0.0,272,55
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Male,0.0,0.0,213,47
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Female,13618.539999999997,12225.11,652,259
2017,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Male,30763.85,20096.36,722,270
2017,Professional,Office (incl. telehealth),Unclassified,false,65-74,Female,1199125.6400000013,902406.5600000016,9807,669
2017,Professional,Office (incl. telehealth),Unclassified,false,65-74,Male,1443496.390000003,1104916.529999997,11270,667
2017,Professional,Office (incl. telehealth),Unclassified,false,75-84,Female,471062.85999999975,361867.3199999998,3398,219
2017,Professional,Office (incl. telehealth),Unclassified,false,75-84,Male,569099.7999999988,424350.79000000004,5415,226
2017,Professional,Office (incl. telehealth),Unclassified,false,85+,Female,554879.5099999994,433686.9100000009,3879,185
2017,Professional,Office (incl. telehealth),Unclassified,false,85+,Male,459593.06,358245.9900000002,4321,184
